kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,amount
"427551","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0601","2",64332000
"427551","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0601","2",88581000
"427551","032","03212","532111","03212DL","2376","RAN","2","A","0","00000001","0601","2",100000000
"403817","032","03212","523129","03212WA","2378","EBA","2","A","0","00000001","0855","2",261620000
"403817","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0855","2",24960000
"403817","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0855","2",705170000
"427573","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0805","2",4000
"427573","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0805","2",287715000
"427573","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0805","2",56328000
"427573","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0805","2",531991000
"403817","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0855","2",3940000
"427573","032","03212","533121","03212DL","2376","RBI","2","A","0","00000001","0805","2",199310000
"427573","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0805","2",169229000
"403823","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1151","2",655200000
"403823","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","1151","2",143570000
"403823","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","1151","2",168915000
"652009","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","1206","2",540000000
"652009","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","1206","2",1574687000
"652009","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","1206","2",3828000
"652009","032","03212","523121","03212DL","2376","SAC","2","A","0","00000001","1206","2",45000000
"652009","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","1206","2",7500000
"652009","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","1206","2",420000000
"652009","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","1206","2",72000000
"652009","032","03212","532121","03212DL","2376","RAA","2","D","0","00000001","1206","2",198000000
"403824","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0210","2",494494000
"403824","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0210","2",7000000
"403824","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0210","2",60456000
"653526","032","03212","524111","03212WA","4345","EBC","2","D","0","00000001","0211","2",200000000
"403824","032","03212","522141","03212WA","2378","EBA","2","A","0","00000001","0210","2",104950000
"653526","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0211","2",376992000
"653526","032","03212","522141","03212WA","4345","EBC","2","A","0","00000001","0211","2",60984000
"403824","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0210","2",12000000
"403832","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0211","2",76000000
"403832","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0211","2",86240000
"653526","032","03212","521211","03212WA","4345","EBC","2","A","0","00000001","0211","2",1129163000
"653526","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0211","2",50500000
"403832","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0211","2",1008000
"403832","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0211","2",24347000
"403824","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0210","2",1200000
"653526","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0211","2",52690000
"403830","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0258","2",20580000
"403829","032","03212","521211","03212DL","2375","QDD","2","A","0","00000001","0252","2",680279000
"403830","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","0258","2",13000000
"403829","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0252","2",2891870000
"403829","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0252","2",136080000
"403830","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0258","2",123900000
"403829","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0252","2",44492000
"403830","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0258","2",7000000
"403830","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0258","2",29000
"403879","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0222","2",1417040000
"403879","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","0222","2",231420000
"403879","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0222","2",2000000
"403834","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0401","2",56000
"403834","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","0401","2",19420000
"403834","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0401","2",7200000
"403826","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","2251","2",9000000
"403826","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","2251","2",72154000
"403826","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","2251","2",74664000
"403826","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","2251","2",600000
"403826","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","2251","2",42734000
"403826","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2251","2",17009000
"403838","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2451","2",7000000
"403838","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","2451","2",15000000
"403838","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","2451","2",10500000
"403838","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2451","2",2335415000
"403838","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","2451","2",658000000
"403838","032","03212","534111","03212DL","2376","RBJ","2","A","0","00000001","2451","2",1600000000
"403838","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","2451","2",64400000
"403838","032","03212","532111","03212DL","2376","RAA","2","D","0","00000001","2401","2",81230000
"403839","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","1905","2",868000000
"403839","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1905","2",286200000
"403839","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","1905","2",119000
"403839","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","1905","2",15000000
"403839","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","1905","2",2000000
"403839","032","03212","533111","03212DL","2376","RBJ","2","A","0","00000001","1905","2",252675000
"403839","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","1905","2",97000000
"403839","032","03212","533121","03212DL","2376","RBJ","2","A","0","00000001","1905","2",1000000000
"403839","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","1905","2",506290000
"238755","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","2151","2",82400000
"427618","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","2151","2",3420000
"238755","032","03212","524111","03212DL","2375","SCC","2","A","0","00000001","2151","2",738910000
"427618","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2151","2",391578000
"238755","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2151","2",237100000
"427618","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","2151","2",35000000
"238755","032","03212","511135","03212WA","2378","EBA","2","A","0","00000001","2151","2",70200000
"238755","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","2151","2",2569808000
"238755","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2151","2",980215000
"427618","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2151","2",154466000
"427618","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","2151","2",13500000
"238755","032","03212","524114","03212DL","2375","QDD","2","A","0","00000001","2151","2",6000000
"238755","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","2151","2",104432000
"634146","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","3351","2",203893000
"634146","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","3351","2",994341000
"634146","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","3351","2",2512490000
"634146","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","3351","2",51600000
"634146","032","03212","532111","03212WA","2378","EBB","2","A","0","00000001","3351","2",185471000
"403837","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0209","2",84000000
"403837","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0209","2",6743000
"403837","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0209","2",1752009000
"403837","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0209","2",839604000
"238762","032","03212","521832","03212WA","2378","EBA","2","A","0","00000001","0511","2",24000000
"238762","032","03212","533121","03212DL","2375","RBQ","2","A","0","00000001","0511","2",300000000
"238762","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0511","2",155184000
"238762","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0511","2",3664192000
"238762","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0511","2",481248000
"238762","032","03212","522151","03212DL","2375","SCC","2","D","0","00000001","0511","2",9600000
"238762","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0511","2",25000000
"238762","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0511","2",3258598000
"238762","032","03212","522141","03212DL","2375","QDD","2","A","0","00000001","0511","2",338600000
"403820","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","2007","2",3600000
"352595","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","2007","2",509000000
"352595","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","2007","2",8160000
"352595","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","2007","2",29850000
"403820","032","03212","512212","03212WA","2378","EBA","2","A","0","00000001","2007","2",11220000
"352595","032","03212","524113","03212DL","2376","QDD","2","A","0","00000001","2007","2",12150000
"352595","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","2007","2",54054000
"352595","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2007","2",164050000
"352595","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","2007","2",24000000
"403820","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","2007","2",3750000
"352595","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2007","2",168000000
"403820","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2007","2",159250000
"403820","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","2007","2",1045828000
"403820","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","2007","2",9435000
"352595","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2007","2",98503000
"403820","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","2007","2",422381000
"352595","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","2007","2",968502000
"352595","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","2007","2",230608000
"352595","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","2007","2",3044000
"237373","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0354","2",12420000
"239188","032","03212","532111","03212DL","2375","RAL","2","A","0","00000001","0354","2",912800000
"239188","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0354","2",680830000
"237373","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","0354","2",8000000
"237373","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0354","2",6480000
"239188","032","03212","525113","03212DL","2375","ABW","2","F","0","00000001","0354","2",3000000
"239188","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0354","2",8160000
"239188","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0354","2",206969000
"403875","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0953","2",1650000
"403875","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0953","2",11400000
"403875","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0953","2",1904000
"403875","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0953","2",89543000
"403875","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","0953","2",24660000
"403875","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0953","2",5992000
"403875","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0953","2",12600000
"403875","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0953","2",2000000
"403875","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0953","2",294000000
"238741","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0751","2",207200000
"238741","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0751","2",772539000
"238741","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0751","2",150000000
"238741","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0751","2",435043000
"238741","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0751","2",108720000
"238741","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0751","2",3205312000
"238741","032","03212","524111","03212DL","2375","SCC","2","D","0","00000001","0751","2",83200000
"403827","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","2201","2",103684000
"440013","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","2202","2",1950000
"440013","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","2202","2",3222243000
"403827","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2201","2",1081394000
"440013","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","2202","2",27343000
"403827","032","03212","522191","03212WA","2378","EBC","2","A","0","00000001","2201","2",37600000
"403827","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","2201","2",66410000
"403827","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2201","2",920791000
"440013","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","2202","2",422400000
"440013","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2202","2",312600000
"403827","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","2201","2",9000000
"440013","032","03212","532111","03212DL","2376","RAA","2","D","0","00000001","2202","2",130000000
"403827","032","03212","524114","03212WA","2378","EBD","2","A","0","00000001","2201","2",3710000
"403828","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","1907","2",6520000
"403828","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","1907","2",445049000
"403828","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","1907","2",106566000
"403828","032","03212","524119","03212DL","2375","QDD","2","D","0","00000001","1907","2",22500000
"403828","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","1907","2",146910000
"403828","032","03212","524111","03212DL","2375","QDD","2","A","0","00000001","1907","2",1029313000
"622035","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0503","2",11000000
"622035","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0503","2",272460000
"622035","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0503","2",128800000
"622035","032","03212","532111","03212DL","2376","RAA","2","A","0","00000001","0503","2",700000000
"622035","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0503","2",1200000000
"622035","032","03212","525113","03212DL","2376","QDD","2","F","0","00000001","0503","2",10000000
"622035","032","03212","522131","03212WA","2378","EBA","2","A","0","00000001","0503","2",35000000
"622035","032","03212","525115","03212DL","2376","SAC","2","F","0","00000001","0503","2",157500000
"622035","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0503","2",12306000
"427511","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","0154","2",29010000
"403821","032","03212","522191","03212WA","2378","EBC","1","A","0","00000001","0152","2",7641000
"403821","032","03212","524114","03212WA","2378","EBD","1","A","0","00000001","0152","2",1680000
"403835","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0151","2",208620000
"626402","032","03212","521119","03212WA","2378","EBA","1","A","0","00000001","0151","2",354128000
"626402","032","03212","521219","03212DL","2376","AFA","1","A","0","00000001","0151","2",4848000
"403836","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0152","2",336746000
"403835","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","0151","2",294603000
"403836","032","03212","522191","03212WA","2378","EBC","2","A","0","00000001","0152","2",30000000
"626402","032","03212","511111","03212WA","2378","EBA","1","A","0","00000001","0151","2",9140242000
"403836","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0152","2",120000000
"403835","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0151","2",125020000
"403836","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0152","2",48900000
"403836","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0152","2",37835000
"626402","032","03212","521213","03212WA","2378","EBA","1","A","0","00000001","0151","2",28800000
"403835","032","03212","524114","03212WA","2378","EBD","2","A","0","00000001","0151","2",5100000
"626402","032","03212","521211","03212DL","2375","AFA","1","A","0","00000001","0151","2",370830000
"427511","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","0154","2",4083366000
"427511","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0154","2",58600000
"403821","032","03212","523121","03212WA","2378","EBA","1","A","0","00000001","0152","2",1233092000
"403835","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0151","2",9600000
"403835","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0151","2",2731750000
"427511","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","0154","2",14801788000
"427511","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","0154","2",723219000
"427511","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","0154","2",1739316000
"626402","032","03212","523121","03212WA","2378","EBD","1","A","0","00000001","0151","2",30000000
"403822","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0152","2",66224000
"403821","032","03212","512211","03212WA","2378","EBA","1","A","0","00000001","0152","2",51060000
"403836","032","03212","522151","03212WA","2378","EBA","2","A","0","00000001","0152","2",40500000
"626402","032","03212","523111","03212WA","2378","EBA","1","A","0","00000001","0151","2",2713720000
"626402","032","03212","511125","03212WA","2378","EBA","1","A","0","00000001","0151","2",46918000
"403835","032","03212","524114","03212WA","2378","EBA","2","A","0","00000001","0151","2",5820000
"403822","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0152","2",80110000
"626402","032","03212","522151","03212WA","2378","EBD","1","A","0","00000001","0151","2",352200000
"403822","032","03212","512212","03212WA","2378","EBA","2","A","0","00000001","0152","2",2000000
"403821","032","03212","521811","03212WA","2378","EBC","1","A","0","00000001","0152","2",2820000
"626402","032","03212","521211","03212DL","2376","AFA","1","A","0","00000001","0151","2",236750000
"403821","032","03212","522191","03212WA","2378","EBA","1","A","0","00000001","0152","2",10000000
"626402","032","03212","522151","03212DL","2375","AFA","1","A","0","00000001","0151","2",109300000
"403822","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0152","2",1500000
"403836","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0152","2",55760000
"427511","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0154","2",269640000
"403835","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0151","2",28248000
"427511","032","03212","523199","03212WA","2378","EBA","2","A","0","00000001","0154","2",25000000
"403821","032","03212","532111","03212WA","2378","CAN","1","A","0","00000001","0152","2",50000000
"427511","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0154","2",763209000
"427511","032","03212","523121","03212DL","2376","SAC","2","A","0","00000001","0154","2",1474688000
"239260","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","1753","2",66450000
"238010","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","1753","2",5250000
"239260","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","1753","2",70972000
"239260","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","1753","2",66950000
"239260","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1753","2",2506172000
"238010","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","1753","2",958389000
"238010","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","1753","2",42443000
"239260","032","03212","521211","03212DL","2375","DCC","2","A","0","00000001","1753","2",22750000
"239260","032","03212","532111","03212DL","2375","RAL","2","A","0","00000001","1753","2",452900000
"238010","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","1753","2",20000
"239260","032","03212","522151","03212DL","2375","QDD","2","A","0","00000001","1753","2",16200000
"239260","032","03212","524111","03212DL","2375","DCC","2","A","0","00000001","1753","2",29750000
"403833","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","3102","2",37440000
"403833","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","3102","2",7110000
"427551","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0601","2",51145000
"427551","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0601","2",99943000
"427551","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0601","2",654000
"427551","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0601","2",90600000
"427551","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0601","2",585232000
"427551","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0601","2",9768000
"403817","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0855","2",3000000
"403817","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0855","2",1470453000
"427573","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0805","2",101220000
"427573","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","0805","2",313000000
"427573","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0805","2",55240000
"427573","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0805","2",286151000
"403823","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","1151","2",42000000
"403823","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","1151","2",266520000
"403823","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","1151","2",339516000
"403823","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","1151","2",91800000
"403823","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1151","2",1655640000
"403823","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","1151","2",18000000
"403823","032","03212","522151","03212WA","2378","EBA","2","A","0","00000001","1151","2",1500000
"403823","032","03212","522151","03212DL","2375","QDD","2","A","0","00000001","1151","2",82100000
"403823","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","1151","2",834680000
"403823","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1151","2",3138840000
"403823","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","1151","2",171468000
"652009","032","03212","521219","03212DL","2376","SAC","2","A","0","00000001","1206","2",613804000
"652009","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","1206","2",10105000
"652009","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","1206","2",92016000
"652009","032","03212","511152","03212WA","2378","EBA","2","A","0","00000001","1206","2",384948000
"652009","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","1206","2",56200000
"403832","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0211","2",33500000
"403824","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0210","2",143340000
"403832","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0211","2",4800000
"403832","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0211","2",94612000
"403832","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0211","2",155000000
"403832","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0211","2",4500000
"653526","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0211","2",73824000
"403824","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0210","2",119562000
"653526","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0211","2",28700000
"403832","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0211","2",1432690000
"403832","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0211","2",103304000
"403824","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0210","2",25200000
"403832","032","03212","522151","03212WA","2378","EBD","2","A","0","00000001","0211","2",7200000
"653526","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0211","2",3370008000
"403824","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0210","2",238451000
"653526","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0211","2",510168000
"403832","032","03212","522141","03212WA","2378","EBA","2","A","0","00000001","0211","2",64800000
"403824","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0210","2",4960000
"403832","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0211","2",443231000
"653526","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0211","2",25200000
"403832","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0211","2",46298000
"403830","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0258","2",364651000
"403830","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0258","2",169556000
"403829","032","03212","523132","03212WA","2378","EBA","2","A","0","00000001","0252","2",100000000
"403829","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0252","2",37380000
"403829","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0252","2",1157982000
"403830","032","03212","523112","03212WA","2378","EBA","2","A","0","00000001","0258","2",16125000
"403830","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0258","2",36050000
"403829","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0252","2",936000000
"403830","032","03212","523123","03212WA","2378","EBA","2","A","0","00000001","0258","2",8715000
"403829","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0252","2",14000
"403830","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0258","2",3264000
"403879","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","0222","2",145875000
"403879","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0222","2",120146000
"403879","032","03212","521211","03212DL","2376","ABW","2","A","0","00000001","0222","2",35600000
"403879","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0222","2",50000
"403879","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","0222","2",130196000
"403879","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0222","2",7560000
"403879","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","0222","2",547065000
"403879","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0222","2",10380000
"403879","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","0222","2",715000000
"403826","032","03212","521211","03212WA","2378","EBC","2","A","0","00000001","2251","2",1742000
"403826","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","2251","2",8000
"403826","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2251","2",121626000
"403826","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","2251","2",5040000
"403826","032","03212","533121","03212WA","2378","EBB","2","A","0","00000001","2251","2",1600000000
"403826","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","2251","2",6000000
"403826","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","2251","2",39228000
"403838","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2451","2",629673000
"403838","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","2451","2",35598000
"403838","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","2451","2",12000000
"403838","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","2451","2",313888000
"403838","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","2451","2",89250000
"403838","032","03212","521219","03212DL","2376","QDD","2","A","0","00000001","2451","2",46200000
